schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,3.3900000000000001,678,-0.0016752492604588673,-0.019999145462480626,0.00058854612489845541,-6.7654667854791798e-08,1.6386178228741314e-05,1.6877474125046959e-06,0.017343118319837557,-0.015815464856955317,0.01837455954582946,-0.013704069775989466,0,0,-9.8066499999999994
1,3.395,679,-0.0016752495760692014,-0.019999063649735454,0.00058855451936751658,-5.8842014922925527e-08,1.6333724882851089e-05,1.6699536520674193e-06,0.017343037813007355,-0.015815409718254025,0.018374503661175767,-0.013703994432999902,0,0,-9.8066499999999994
1,3.3999999999999999,680,-0.0016752498479155593,-0.019998982109141569,0.00058856282522425996,-5.0150773324683353e-08,1.6277333631424181e-05,1.6523021257089164e-06,0.017342957625251631,-0.015815354711705087,0.018374447851653587,-0.013703919451409495,0,0,-9.8066499999999994
1,3.4050000000000002,681,-0.0016752500766299356,-0.019998900860149122,0.00058857104317478392,-4.1590818469385783e-08,1.6217100307404968e-05,1.6347908676045103e-06,0.017342877772233086,-0.015815299853894155,0.018374392134285735,-0.013703844845393458,0,0,-9.8066499999999994
1,3.4100000000000001,682,-0.0016752502628922001,-0.019998819921727917,0.00058857917391628685,-3.3171424149914352e-08,1.6153121205461235e-05,1.6174182803248145e-06,0.017342798269277881,-0.015815245160947004,0.018374336525747714,-0.013703770628703866,0,0,-9.8066499999999994
1,3.415,683,-0.0016752504074270763,-0.019998739312365291,0.00058858721813885909,-2.4901257270643443e-08,1.6085493005837546e-05,1.6001831146077071e-06,0.017342719131368065,-0.015815190648533584,0.018374281042364955,-0.013703696814668971,0,0,-9.8066499999999994
1,3.4199999999999999,684,-0.0016752505110010989,-0.019998659050064364,0.00058859517652717084,-1.6788375209307997e-08,1.6014312701919594e-05,1.5830844480900015e-06,0.017342640373134478,-0.015815136331872235,0.01837422570011029,-0.013703623416192953,0,0,-9.8066499999999994
1,3.4250000000000003,685,-0.001675250574419565,-0.019998579152342655,0.00058860304976205194,-8.8402256475859512e-09,1.5939677529363337e-05,1.5661216632439955e-06,0.01734256200885011,-0.015815082225734009,0.018374170514601541,-0.01370355044575608,0,0,-9.8066499999999994
1,3.4300000000000002,686,-0.0016752505985234895,-0.01999849963623104,0.00058861083852195981,-1.063648737411107e-09,1.5861684898519656e-05,1.5492944247512696e-06,0.017342484052423911,-0.01581502834444715,0.018374115501099311,-0.013703477915415279,0,0,-9.8066499999999994
1,3.4350000000000001,687,-0.0016752505841865785,-0.019998420518273042,0.00058861854348433247,6.5351184940434079e-09,1.5780432328072266e-05,1.5326026563807229e-06,0.017342406517395093,-0.015814974701901609,0.018374060674504891,-0.013703405836805072,0,0,-9.8066499999999994
1,3.4399999999999999,688,-0.0016752505323122282,-0.019998341814524461,0.00058862616532682599,1.3950435687200732e-08,1.5696017381512415e-05,1.5160465176574704e-06,0.017342329416927881,-0.015814921311553671,0.018374006049358349,-0.013703334221138888,0,0,-9.8066499999999994
1,3.4450000000000003,689,-0.001675250443830562,-0.019998263540553292,0.00058863370472843465,2.1177250776103641e-08,1.5608537604815652e-05,1.4996263804468624e-06,0.017342252763806788,-0.015814868186430568,0.01837395163983677,-0.013703263079210711,0,0,-9.8066499999999994
