s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
335.73126521069617,-315.75396298901319,649.72302499329589,0,0,0.99529669908006002,-0.0069586733288967825,7,7,-321.62640636830071,653.53280303893882,-309.88151960972567,645.91324694765296,1.1368683772161603e-13,2.0539125955565396e-14,0
338.67627630903553,-314.12382460940563,652.17564687839103,0,0,0.97221909385085203,-0.0087205188560440881,7,7,-319.90679154739775,656.11992037221603,-308.34085767141352,648.23137338456604,5.6843418860808015e-14,8.4376949871511897e-15,0
341.62128740737501,-312.43296144346465,654.58678802680731,0,0,0.94686228860731114,-0.0079826866145769129,7,7,-318.11406589345245,658.67641542161095,-306.75185699347685,650.49716063200367,0,2.6645352591003757e-15,0
344.56629850571443,-310.68542934013874,656.95720225476543,0,0,0.92458914834243022,-0.0071466015002010115,7,7,-316.27404335757751,661.17234084846393,-305.09681532269997,652.74206366106694,0,3.2418512319054571e-14,0
347.51130960405391,-308.88837955866001,659.29031565579237,0,0,0.90474973463764974,-0.0063297187100076722,7,7,-314.39227337380578,663.61549228474064,-303.38448574351423,654.9651390268441,0,4.8849813083506888e-15,0
350.45632070239333,-307.0475647013335,661.58906176345636,0,0,0.88437759435675878,-0.011062957780702598,7,7,-312.46220942138456,666.02545923839284,-301.63291998128244,657.15266428851987,5.6843418860808015e-14,2.9309887850104133e-14,0
353.40133180073275,-305.14945637091745,663.84068245534763,0,0,0.85867938299723368,-0.0063929602484238601,7,7,-310.44831834689364,668.41474648633289,-299.85059439494125,659.26661842436238,0,1.5543122344752192e-14,0
356.34634289907223,-303.20923657220106,666.05620306316303,0,0,0.84669389402305073,-0.0017506102711566285,7,7,-308.45289687535353,670.69344649273876,-297.9655762690486,661.41895963358729,0,1.8873791418627661e-14,0
359.29135399741165,-301.2576043267897,668.26170026160401,0,0,0.84836023082248879,0.0028840890313203797,7,7,-306.50898455576356,672.89019955303127,-296.00622409781585,663.63320097017674,5.6843418860808015e-14,3.219646771412954e-14,0
362.23636509575107,-299.31126320239542,670.47186671943439,0,0,0.84670217771296852,-0.0015151770773530568,7,7,-304.55496191885464,675.10906671199496,-294.0675644859362,665.83466672687382,1.1368683772161603e-13,2.7533531010703882e-14,1.2710574864626038e-13
365.18137619409055,-297.35601718247761,672.67415957915216,0,0,0.84307608990621274,-0.00094738680755798352,7,7,-302.58286656805274,677.33034315591465,-292.12916779690249,668.01797600238967,5.6843418860808015e-14,3.907985046680551e-14,0
