s_m,x_m,y_m,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
15.641928582325908,15.635501176860535,0.39727518932441874,0.0056617337904527731,-0.0019159770115754859,8,8,15.590207548520759,8.397146968748876,15.680794805200311,-7.6025965901000383,1.7763568394002505e-15,2.2204460492503131e-16,2.2204460492503131e-16
16.181305429992317,16.174843386600337,0.40005254798885598,0.0046416450862440551,-0.0018669086685505461,8,8,16.137710359248423,8.3999663686671564,16.21197641395225,-7.5998612726894441,7.1054273576010019e-15,1.1102230246251565e-16,7.1054273576010019e-15
16.720682277658728,16.714145818234513,0.40228664712561968,0.0036477444009888503,-0.0018191471510887081,8,8,16.684963927742601,8.4022334230277771,16.743327708726426,-7.5976601287765373,0,0,0
17.260059125325139,17.253511448322158,0.40399178089441368,0.0026791541224771192,-0.001772629234908153,8,8,17.232078240983146,8.4039630694443392,17.274944655661169,-7.5959795076555121,0,1.1102230246251565e-16,0
17.799435972991553,17.792934440869324,0.4051812945367686,0.0017352321968783636,-0.0017273043553241913,8,8,17.779052590260747,8.4051692504166819,17.806816291477901,-7.5948066613431449,0,1.1102230246251565e-16,0
18.33881282065796,18.332409296120215,0.40586821408822915,0.00081536174391388808,-0.0016831243872541079,8,8,18.325886402891655,8.4058655548292833,18.338932189348775,-7.5941291266528248,0,0,0
18.878189668324371,18.87170452007242,0.40606527587882441,-8.067893045131764e-05,-0.0016400613491456756,8,8,18.872349951515332,8.4060652498424648,18.871059088629508,-7.5939346980848166,0,0,0
19.417566515990785,19.41103060199514,0.40578528814737314,-0.00095383244579607795,-0.0015980537037104127,8,8,19.418661260404452,8.4057816489623107,19.403399943585828,-7.594211072667564,3.5527136788005009e-15,2.2204460492503131e-16,0
19.956943363657192,19.950403369754007,0.40504036076098993,-0.0018046792799880141,-0.0015570582861986417,8,8,19.964840796157112,8.4050273332953118,19.935965943350901,-7.5949466117733317,3.5527136788005009e-15,0,0
20.496320211323603,20.489818308730428,0.40384231233408147,-0.0026337444136005457,-0.0015170355142641984,8,8,20.510888239680231,8.4038145659115759,20.468748377780624,-7.5961299412434133,0,2.2204460492503131e-16,2.2204460492503131e-16
21.035697058990017,21.029271167092553,0.40220269651439816,-0.0034415329477532966,-0.0014779476130891915,8,8,21.056803376325238,8.4021553199650381,21.001738957859867,-7.597749926936241,0,0,0
21.575073906656428,21.568606919892034,0.40013344969944481,-0.0042283135297548641,-0.0014397690823831021,8,8,21.602433327334861,8.4000619352647696,21.534780512449206,-7.5997950358658803,0,2.2204460492503131e-16,2.2204460492503131e-16
22.114450754322835,22.107922490535163,0.39764546700466524,-0.0049947121675248795,-0.0014024578661090096,8,8,22.147880021737127,8.3975456786135734,22.067964959333199,-7.6022547446042426,0,1.1102230246251565e-16,0
22.653827601989246,22.647273013905174,0.39474932746616082,-0.0057412646126290875,-0.0013659769068265018,8,8,22.693202878480957,8.3946174793509183,22.601343149329391,-7.6051188244185974,7.1054273576010019e-15,2.2204460492503131e-16,3.5527136788005009e-15
23.19320444965566,23.18665498350007,0.3914555841375052,-0.0064684030401611923,-0.0013302947967568034,8,8,23.238401846969417,8.3912882237694806,23.134908120030723,-7.6083770554944694,0,0,0
23.732581297322067,23.726065099040181,0.38777456929277732,-0.0071765437302931086,-0.0012953814855495591,8,8,23.783476956067858,8.3875685590573035,23.668653242012503,-7.6120194204717482,3.5527136788005009e-15,1.1102230246251565e-16,0
24.271958144988478,24.265500256276599,0.38371640191886813,-0.007866087724493858,-0.0012612082077429014,8,8,24.328428309118795,8.3834689018506925,24.202572203434404,-7.6160360980129571,3.5527136788005009e-15,0,3.554447978966673e-15
24.811334992654892,24.804795479678276,0.3792923785140665,-0.0085372224744940505,-0.0012277573620320783,8,8,24.873092429839446,8.3790008436144472,24.736498529517107,-7.6204160865863138,0,2.2204460492503131e-16,0
25.350711840321299,25.344107985358722,0.37451106044678445,-0.0091905274642502671,-0.001194992326231548,8,8,25.417631170030148,8.37417319964465,25.270584800687296,-7.625151078751081,7.1054273576010019e-15,2.2204460492503131e-16,2.2204460492503131e-16
25.89008868798771,25.883444467196181,0.36938187365467856,-0.0098263722895088352,-0.0011628872656743474,8,8,25.962054180437224,8.3689956463929711,25.804834753955138,-7.6302318990836131,3.5527136788005009e-15,2.2204460492503131e-16,0
26.429465535654124,26.422802351552765,0.36391413375904774,-0.01044510179145954,-0.0011314179684242514,8,8,26.506361646476481,8.3634777371209115,26.339243056629048,-7.6356494696028161,0,1.1102230246251565e-16,2.2204460492503131e-16
26.968842383320531,26.962179219240078,0.35811697808791476,-0.011047048453529256,-0.0011005612011636147,8,8,27.050553809343626,8.3576288339341218,26.873804629136529,-7.6413948777582918,3.5527136788005009e-15,3.3306690738754696e-16,2.2204460492503131e-16
27.508219230986942,27.501572797868306,0.351999371666885,-0.011632532879916007,-0.0010702946592275585,8,8,27.594630962167514,8.3514581144855065,27.408514633569098,-7.6474593711517356,0,0,0
28.047596078653353,28.040918060426382,0.34557088046931722,-0.012201798798355269,-0.0010406003498267162,8,8,28.138530028629496,8.3449753522824235,27.943306092223267,-7.6538335913437887,3.5527136788005009e-15,0,0
28.586972926319763,28.580204556155504,0.33884035431555082,-0.012755141348568252,-0.0010114579510051456,8,8,28.682242920059547,8.3381895886152879,28.478166192251461,-7.6605088799841869,0,2.2204460492503131e-16,2.2204460492503131e-16
29.126349773986174,29.119507896274119,0.33181535740521151,-0.013292930327927822,-0.00098284339866252374,8,8,29.225848207075437,8.3311085598262018,29.0131675854728,-7.667477845015779,7.1054273576010019e-15,2.2204460492503131e-16,3.5596458096434965e-15
29.665726621652585,29.658826184933925,0.32450420772263761,-0.013815442304446941,-0.00095473769605762787,8,8,29.769346207530557,8.3237407540816246,29.548306162337294,-7.6747323386363488,0,0,0
30.205103469318995,30.198157642383379,0.31691507897574273,-0.014322944079355892,-0.00092712256219288952,8,8,30.312737277318277,8.3160945060956379,30.08357800744848,-7.6822643481441526,3.5527136788005009e-15,2.2204460492503131e-16,2.2204460492503131e-16
30.744480316985406,30.737500599186344,0.30905600544161677,-0.014815693040518919,-0.00089998039668135149,8,8,30.856021807404552,8.3081780024611955,30.618979390968136,-7.6900659915779617,3.5527136788005009e-15,0,0
31.283857164651817,31.276853490701754,0.30093488665699947,-0.015293937499198849,-0.0008732942465247759,8,8,31.399200220989563,8.299999286797048,31.154506760413945,-7.6981295134830496,1.0658141036401503e-14,2.2204460492503131e-16,2.2204460492503131e-16
31.823234012318231,31.816207435829302,0.29255960882998328,-0.01575791072855846,-0.00084704813260800637,8,8,31.94226550455668,8.2915663823806049,31.690149367101924,-7.7064471647206378,3.5527136788005009e-15,2.2204460492503131e-16,2.2204460492503131e-16
32.362610859984635,32.355470545014597,0.2839392927531485,-0.016207770062549944,-0.0008212305858245223,8,8,32.485127028724946,8.2828885485136734,32.225814061304249,-7.7150099630073772,0,1.1102230246251565e-16,2.2204460492503131e-16
32.901987707651045,32.894744603052651,0.27507987270512735,-0.016643827938332599,-0.00079582137721735018,8,8,33.027889079146561,8.273971830250602,32.76160012695874,-7.7238120848403469,0,1.1102230246251565e-16,1.1102230246251565e-16
33.441364555317456,33.434028294201894,0.26598874452484061,-0.017066298822719143,-0.0007708058703445312,8,8,33.570552057272771,8.2648237385797216,33.297504531131018,-7.7328462495300405,0,1.1102230246251565e-16,0
33.980741402983867,33.973320385895605,0.25667319129863347,-0.017475389599676681,-0.00074616993315437569,8,8,34.113116387073703,8.2554516654192049,33.833524384717506,-7.7421052828219388,0,2.2204460492503131e-16,2.2204460492503131e-16
34.520118250650278,34.512619724541324,0.24714038720810022,-0.01787129982187725,-0.00072189991408533002,8,8,34.655582512843559,8.2458628877803548,34.369656936239089,-7.7515821133641536,0,0,0
35.059495098316695,35.051925231507042,0.23739740126320086,-0.018254221950749307,-0.00069798261938263891,8,8,35.197950897101329,8.236064571797785,34.905899565912755,-7.7612697692713839,0,1.1102230246251565e-16,1.1102230246251565e-16
35.598871945983106,35.591235899285138,0.22745120092526672,-0.01862434158558721,-0.00067440529155874123,8,8,35.740222018582259,8.2260637766321789,35.442249779988018,-7.7711613747816459,0,1.1102230246251565e-16,0
36.138248793649517,36.130550787826486,0.21730865562429469,-0.018981837682244349,-0.0006511555889291389,8,8,36.282396370316718,8.2158674582510649,35.978705205336254,-7.781250147002476,0,1.1102230246251565e-16,1.1102230246251565e-16
36.67762564131592,36.669825331187816,0.20697738466790211,-0.019326855309832896,-0.00062822341155594201,8,8,36.824430548367872,8.2054833218302115,36.515220114007761,-7.7915285524944071,0,0,0
37.217002488982331,37.209071071803187,0.19646387221867112,-0.019659571205446785,-0.00060559660426608066,8,8,37.366337510443209,8.1949179270518613,37.051804633163165,-7.8019901826145182,0,0,0
37.756379336648742,37.748322666692459,0.18577403458552894,-0.019980168331334831,-0.00058326245500557551,8,8,37.908153378587961,8.1841772592007374,37.588491954796957,-7.8126291900296803,0,2.2204460492503131e-16,2.2204460492503131e-16
38.295756184315159,38.287579316162009,0.17491437775449159,-0.020288800678021759,-0.00056121011465224595,8,8,38.449878586363035,8.1732678925031497,38.125280045960984,-7.8234391369941667,7.1054273576010019e-15,0,0
38.83513303198157,38.826840274207498,0.16389132622468877,-0.020585616565570286,-0.00053942906066970539,8,8,38.991513575621816,8.1621963156459678,38.66216697279318,-7.8344136631965897,7.1054273576010019e-15,0,2.2204460492503131e-16
39.374509879647981,39.366104845699837,0.15271122595282938,-0.020870758808214276,-0.00051790908194672338,8,8,39.53305879501081,8.1509689349047907,39.199150896388865,-7.845546482999131,0,0,0
39.913886727314384,39.905372383693127,0.14138034721947845,-0.021144364871562484,-0.00049664026433783224,8,8,40.074514698533079,8.1395920771832824,39.736230068853175,-7.8568313827443248,0,0,0
40.453263574980795,40.444642286849366,0.12990488742032469,-0.021406567022699802,-0.00047561297686486145,8,8,40.615881744171872,8.1280719929674383,40.273402829526859,-7.8682622181267892,0,0,0
40.992640422647206,40.983913996973918,0.1182909737855008,-0.02165749247349525,-0.00045481785854155029,8,8,41.157160392570937,8.1164148591984198,40.810667601376899,-7.8798329116274175,0,0,0
