s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
18.661038610902676,57.121319008886914,18.361645162043168,0,0,1.8818798230522269,0.016686001248799098,7,7,50.457301641488918,16.219013012788928,63.78533637628491,20.504277311297407,0,1.7763568394002505e-15,0
18.849533950406741,57.063340399628053,18.541002158059975,0,0,1.8850236560974942,0.016671397105220784,7,7,50.406092031389697,16.377430073846512,63.72058876786641,20.704574242273438,0,1.1102230246251565e-15,0
19.03802928991081,57.004798439775136,18.720176094559406,0,0,1.8881648773756998,0.016658284392972178,7,7,50.354379163438168,16.535702828775261,63.655217716112105,20.904649360343551,3.5527136788005009e-15,3.1086244689504383e-15,3.5527136788005009e-15
19.226524629414879,56.945694151682815,18.899165342009191,0,0,1.8913037675203848,0.016646659093279708,7,7,50.302164447729318,16.693827936375396,63.589223855636313,21.104502747642986,0,5.5511151231257827e-16,0
19.415019968918948,56.886028511754624,19.077968260376348,0,0,1.8944406064548189,0.01663651764531833,7,7,50.249449270030937,16.851802056266191,63.522607753478312,21.304134464486506,3.5527136788005009e-15,1.4432899320127035e-15,0
19.603515308423013,56.825802450750189,19.256583198511564,0,0,1.8975756734775062,0.016627856944343936,7,7,50.196234992112146,17.009621847849843,63.455369909388232,21.503544549173284,3.5527136788005009e-15,1.9984014443252818e-15,0
19.792010647927079,56.765016868808054,19.435008450527306,0,0,1.9007092465918352,0.016620674341618645,7,7,50.142522965088915,17.167283931278373,63.387510772527193,21.702732969776239,3.5527136788005009e-15,2.2204460492503131e-15,0
19.980505987431147,56.703672585226975,19.6132424033547,0,0,1.903841605193255,0.016614967637114297,7,7,50.088314485132607,17.324785017359527,63.319030685321344,21.901699789349873,0,2.886579864025407e-15,0
20.169001326935216,56.641770395349404,19.791283368855204,0,0,1.9069730272176695,0.016610735085979073,7,7,50.033610843829486,17.482121758734316,63.249929946869322,22.100444978976093,3.5527136788005009e-15,1.5543122344752192e-15,0
20.357496666439282,56.579311050067702,19.969129645097276,0,0,1.9101037903120381,0.01660797539435661,7,7,49.978413310183704,17.639290803547421,63.180208789951699,22.29896848664713,3.5527136788005009e-15,3.7747582837255322e-15,3.5527136788005009e-15
20.545992005943351,56.516295255996667,20.146779515975226,0,0,1.9132341719229351,0.016606687718696434,7,7,49.922723130893111,17.796288794645445,63.109867381100223,22.497270237305006,0,1.9984014443252818e-15,0
20.73448734544742,56.452723674387919,20.324231254278764,0,0,1.9163644494459806,0.016606871665330189,7,7,49.86654152952633,17.953112371829725,63.038905819249507,22.695350136727804,0,2.6645352591003757e-15,0
20.922982684951485,56.388596918943207,20.501483127545221,0,0,1.9194949004249191,0.016608527290505441,7,7,49.809869704740073,18.109758176573003,62.967324133146342,22.893208078517439,0,2.4424906541753444e-15,0
21.11147802445555,56.323915564202856,20.678533374697803,0,0,1.922625802234796,0.016611655100342668,7,7,49.752708837855657,18.266222830922533,62.895122290550056,23.090843918473073,0,2.4424906541753444e-15,0
21.299973363959619,56.258680141808405,20.855380216673819,0,0,1.9257574323643791,0.016616256050918096,7,7,49.695060089732394,18.422502946447121,62.822300193884416,23.288257486900516,0,3.1086244689504383e-15,0
